"","Cvirginica_TranscriptID","moduleColor","Airradians_TranscriptID","Protein_name","Cvirginica_ProteinID","Cvirginica_GeneID","Cvirginica_KEGGID"
"1117","XM_022463102.1","tan","rna-XM_069267191.1","PH and SEC7 domain-containing protein 1-like","PH and SEC7 domain-containing protein 1-like","LOC111121717","cvn:111121717"
"1118","XM_022463201.1","tan","rna-XM_069268638.1","WD repeat-containing protein 90-like","WD repeat-containing protein 90-like","LOC111121770","cvn:111121770"
"1119","XM_022463218.1","tan","rna-XM_069268691.1","elongation of very long chain fatty acids protein 6-like","elongation of very long chain fatty acids protein 6-like","LOC111121788","cvn:111121788"
"1120","XM_022463317.1","tan","rna-XM_069266719.1","pre-mRNA-splicing factor RBM22-like","pre-mRNA-splicing factor RBM22-like","LOC111121854","cvn:111121854"
"1121","XM_022463567.1","tan","rna-XM_069266625.1","RNA demethylase ALKBH5-like","RNA demethylase ALKBH5-like","LOC111122040","cvn:111122040"
"1122","XM_022463631.1","tan","rna-XM_069249311.1","pantothenate kinase 4-like","pantothenate kinase 4-like","LOC111122076","cvn:111122076"
"1123","XM_022463757.1","tan","rna-XM_069269332.1","cadherin-23-like","cadherin-23-like","LOC111122159","cvn:111122159"
"1124","XM_022463783.1","tan","rna-XM_069267695.1","disks large homolog 5-like","disks large homolog 5-like","LOC111122172","cvn:111122172"
"1125","XM_022463783.1","tan","rna-XM_069267695.1","disks large homolog 5-like","disks large homolog 5-like","LOC111122172","cvn:111122172"
"1126","XM_022464023.1","tan","rna-XM_069269457.1","ankyrin-2-like","ankyrin-2-like","LOC111122316","cvn:111122316"
"1127","XM_022464215.1","tan","rna-XM_069271051.1","eyes absent homolog 2-like","eyes absent homolog 2-like","LOC111122423","cvn:111122423"
"1128","XM_022464487.1","tan","rna-XM_069265949.1","rab-like protein 6","rab-like protein 6","LOC111122641","cvn:111122641"
"1129","XM_022464501.1","tan","rna-XM_069264659.1","large proline-rich protein BAG6-like","large proline-rich protein BAG6-like","LOC111122649","cvn:111122649"
"1130","XM_022464580.1","tan","rna-XM_069273381.1","glycine receptor subunit alpha-2-like","glycine receptor subunit alpha-2-like","LOC111122706","cvn:111122706"
"1131","XM_022464667.1","tan","rna-XM_069258951.1","protein maelstrom homolog","protein maelstrom homolog","LOC111122768","cvn:111122768"
"1132","XM_022465171.1","tan","rna-XM_069275163.1","tripartite motif-containing protein 2-like","tripartite motif-containing protein 2-like","LOC111123078","cvn:111123078"
"1133","XM_022465248.1","tan","rna-XM_069265768.1","ras-specific guanine nucleotide-releasing factor RalGPS1-like","ras-specific guanine nucleotide-releasing factor RalGPS1-like","LOC111123128","cvn:111123128"
"1134","XM_022465432.1","tan","rna-XM_069276872.1","B-cell lymphoma 6 protein homolog","B-cell lymphoma 6 protein homolog","LOC111123204","cvn:111123204"
"1135","XM_022465617.1","tan","rna-XM_069264593.1","adenylate kinase isoenzyme 5-like","adenylate kinase isoenzyme 5-like","LOC111123342","cvn:111123342"
"1136","XM_022465866.1","tan","rna-XM_069273362.1","centrosomal protein of 135 kDa-like","centrosomal protein of 135 kDa-like","LOC111123494","cvn:111123494"
"1137","XM_022466019.1","tan","rna-XM_069250680.1","glutamate-rich protein 3-like","glutamate-rich protein 3-like","LOC111123556","cvn:111123556"
"1138","XM_022466165.1","tan","rna-XM_069263905.1","nuclear pore complex protein Nup214-like","nuclear pore complex protein Nup214-like","LOC111123666","cvn:111123666"
"1139","XM_022466404.1","tan","rna-XM_069273135.1","putative oxidoreductase GLYR1","putative oxidoreductase GLYR1","LOC111123809","cvn:111123809"
"1140","XM_022466418.1","tan","rna-XM_069259313.1","cell adhesion molecule-related/down-regulated by oncogenes-like","cell adhesion molecule-related/down-regulated by oncogenes-like","LOC111123813","cvn:111123813"
"1141","XM_022466623.1","tan","rna-XM_069252010.1","tetratricopeptide repeat protein 25-like","tetratricopeptide repeat protein 25-like","LOC111123910","cvn:111123910"
"1142","XM_022467748.1","tan","rna-XM_069274508.1","WD repeat-containing protein 19-like","WD repeat-containing protein 19-like","LOC111124663","cvn:111124663"
"1143","XM_022467797.1","tan","rna-XM_069266409.1","kinesin-like protein KIF28P","kinesin-like protein KIF28P","LOC111124684","cvn:111124684"
"1144","XM_022467891.1","tan","rna-XM_069263907.1","serine/threonine-protein kinase Nek7-like","serine/threonine-protein kinase Nek7-like","LOC111124742","cvn:111124742"
"1145","XM_022468541.1","tan","rna-XM_069259007.1","beta-1,3-galactosyltransferase 1-like","beta-1,3-galactosyltransferase 1-like","LOC111125081","cvn:111125081"
"1146","XM_022469212.1","tan","rna-XM_069275361.1","cytoplasmic dynein 2 heavy chain 1-like","cytoplasmic dynein 2 heavy chain 1-like","LOC111125428","cvn:111125428"
"1147","XM_022469671.1","tan","rna-XM_069275455.1","M protein, serotype 5-like","M protein, serotype 5-like","LOC111125655","cvn:111125655"
"1148","XM_022469697.1","tan","rna-XM_069259269.1","upstream stimulatory factor 2-like","upstream stimulatory factor 2-like","LOC111125664","cvn:111125664"
"1149","XM_022469709.1","tan","rna-XM_069273059.1","Bardet-Biedl syndrome 7 protein homolog","Bardet-Biedl syndrome 7 protein homolog","LOC111125668","cvn:111125668"
"1150","XM_022469967.1","tan","rna-XM_069251276.1","collagen alpha-1(I) chain-like","collagen alpha-1(I) chain-like","LOC111125811","cvn:111125811"
"1151","XM_022469967.1","tan","rna-XM_069251479.1","collagen alpha-1(I) chain-like","collagen alpha-1(I) chain-like","LOC111125811","cvn:111125811"
"1152","XM_022470245.1","tan","rna-XM_069264194.1","ubiquitin carboxyl-terminal hydrolase 20-like","ubiquitin carboxyl-terminal hydrolase 20-like","LOC111125954","cvn:111125954"
"1153","XM_022470245.1","tan","rna-XM_069264194.1","ubiquitin carboxyl-terminal hydrolase 20-like","ubiquitin carboxyl-terminal hydrolase 20-like","LOC111125954","cvn:111125954"
"1154","XM_022470523.1","tan","rna-XR_011205602.1","sodium- and chloride-dependent glycine transporter 1-like","sodium- and chloride-dependent glycine transporter 1-like","LOC111126113","cvn:111126113"
"1155","XM_022470529.1","tan","rna-XM_069263679.1","vacuolar protein sorting-associated protein 16 homolog","vacuolar protein sorting-associated protein 16 homolog","LOC111126115","cvn:111126115"
"1156","XM_022470763.1","tan","rna-XM_069259210.1","sodium- and chloride-dependent glycine transporter 2-like","sodium- and chloride-dependent glycine transporter 2-like","LOC111126255","cvn:111126255"
"1157","XM_022471579.1","tan","rna-XM_069259231.1","ubiquitin carboxyl-terminal hydrolase 2-like","ubiquitin carboxyl-terminal hydrolase 2-like","LOC111126744","cvn:111126744"
"1158","XM_022472128.1","tan","rna-XM_069275891.1","dihydropyrimidinase-like","dihydropyrimidinase-like","LOC111127104","cvn:111127104"
"1159","XM_022472313.1","tan","rna-XM_069275377.1","protein KIBRA-like","protein KIBRA-like","LOC111127227","cvn:111127227"
"1160","XM_022472472.1","tan","rna-XM_069251355.1","protein phosphatase 2C-like domain-containing protein 1","protein phosphatase 2C-like domain-containing protein 1","LOC111127341","cvn:111127341"
"1161","XM_022472774.1","tan","rna-XM_069259756.1","TBC1 domain family member 23-like","TBC1 domain family member 23-like","LOC111127553","cvn:111127553"
"1162","XM_022472858.1","tan","rna-XM_069265267.1","erythrocyte band 7 integral membrane protein-like","erythrocyte band 7 integral membrane protein-like","LOC111127605","cvn:111127605"
"1163","XM_022473150.1","tan","rna-XM_069262243.1","E3 ubiquitin-protein ligase HECTD1-like","E3 ubiquitin-protein ligase HECTD1-like","LOC111127862","cvn:111127862"
"1164","XM_022473200.1","tan","rna-XM_069262450.1","kynurenine 3-monooxygenase-like","kynurenine 3-monooxygenase-like","LOC111127901","cvn:111127901"
"1165","XM_022473585.1","tan","rna-XM_069263848.1","annexin A6-like","annexin A6-like","LOC111128122","cvn:111128122"
"1166","XM_022473882.1","tan","rna-XM_069282144.1","dual oxidase 2-like","dual oxidase 2-like","LOC111128315","cvn:111128315"
"1167","XM_022473959.1","tan","rna-XM_069248188.1","rhomboid-related protein 4-like","rhomboid-related protein 4-like","LOC111128372","cvn:111128372"
"1168","XM_022474376.1","tan","rna-XM_069261192.1","uncharacterized","uncharacterized","LOC111128639","cvn:111128639"
"1169","XM_022474513.1","tan","rna-XM_069282687.1","DAZ-associated protein 1-like","DAZ-associated protein 1-like","LOC111128721","cvn:111128721"
"1170","XM_022474605.1","tan","rna-XM_069260051.1","striatin-3-like","striatin-3-like","LOC111128768","cvn:111128768"
"1171","XM_022475052.1","tan","rna-XM_069260190.1","echinoderm microtubule-associated protein-like 2","echinoderm microtubule-associated protein-like 2","LOC111129009","cvn:111129009"
"1172","XM_022475170.1","tan","rna-XM_069282430.1","transducin-like enhancer protein 4","transducin-like enhancer protein 4","LOC111129084","cvn:111129084"
"1173","XM_022475416.1","tan","rna-XM_069260037.1","F-box only protein 11-like","F-box only protein 11-like","LOC111129185","cvn:111129185"
"1174","XM_022475476.1","tan","rna-XM_069261920.1","TALPID3 protein-like","TALPID3 protein-like","LOC111129224","cvn:111129224"
"1175","XM_022475693.1","tan","rna-XM_069260175.1","tectonin beta-propeller repeat-containing protein 2-like","tectonin beta-propeller repeat-containing protein 2-like","LOC111129357","cvn:111129357"
"1176","XM_022475743.1","tan","rna-XM_069261254.1","double zinc ribbon and ankyrin repeat-containing protein 1-like","double zinc ribbon and ankyrin repeat-containing protein 1-like","LOC111129382","cvn:111129382"
"1177","XM_022475860.1","tan","rna-XM_069260525.1","anaphase-promoting complex subunit 1-like","anaphase-promoting complex subunit 1-like","LOC111129467","cvn:111129467"
"1178","XM_022475932.1","tan","rna-XM_069260971.1","cilia- and flagella-associated protein 70-like","cilia- and flagella-associated protein 70-like","LOC111129512","cvn:111129512"
"1179","XM_022476103.1","tan","rna-XM_069256540.1","katanin p80 WD40 repeat-containing subunit B1-like","katanin p80 WD40 repeat-containing subunit B1-like","LOC111129643","cvn:111129643"
"1180","XM_022476155.1","tan","rna-XM_069262479.1","usherin-like","usherin-like","LOC111129694","cvn:111129694"
"1181","XM_022476379.1","tan","rna-XR_011207897.1","rho-associated protein kinase 1-like","rho-associated protein kinase 1-like","LOC111129876","cvn:111129876"
"1182","XM_022476408.1","tan","rna-XM_069261728.1","prostaglandin reductase 2-like","prostaglandin reductase 2-like","LOC111129892","cvn:111129892"
"1183","XM_022476796.1","tan","rna-XM_069282471.1","collagen type IV alpha-3-binding protein-like","collagen type IV alpha-3-binding protein-like","LOC111130099","cvn:111130099"
"1184","XM_022476843.1","tan","rna-XM_069261228.1","serine palmitoyltransferase 2-like","serine palmitoyltransferase 2-like","LOC111130121","cvn:111130121"
"1185","XM_022477040.1","tan","rna-XM_069252985.1","AP-3 complex subunit beta-2-like","AP-3 complex subunit beta-2-like","LOC111130246","cvn:111130246"
"1186","XM_022477097.1","tan","rna-XM_069261905.1","RAC-gamma serine/threonine-protein kinase-like","RAC-gamma serine/threonine-protein kinase-like","LOC111130266","cvn:111130266"
"1187","XM_022477111.1","tan","rna-XM_069253694.1","E3 ubiquitin-protein ligase RNF115-like","E3 ubiquitin-protein ligase RNF115-like","LOC111130274","cvn:111130274"
"1188","XM_022477194.1","tan","rna-XM_069258900.1","glia maturation factor beta-like","glia maturation factor beta-like","LOC111130302","cvn:111130302"
"1189","XM_022477759.1","tan","rna-XM_069282353.1","WD repeat-containing protein 93-like","WD repeat-containing protein 93-like","LOC111130593","cvn:111130593"
"1190","XM_022477765.1","tan","rna-XM_069262350.1","putative E3 ubiquitin-protein ligase UBR7","putative E3 ubiquitin-protein ligase UBR7","LOC111130599","cvn:111130599"
"1191","XM_022477792.1","tan","rna-XM_069260657.1","probable 2-oxoglutarate dehydrogenase E1 component DHKTD1, mitochondrial","probable 2-oxoglutarate dehydrogenase E1 component DHKTD1, mitochondrial","LOC111130627","cvn:111130627"
"1192","XM_022477886.1","tan","rna-XM_069281086.1","activated RNA polymerase II transcriptional coactivator p15-like","activated RNA polymerase II transcriptional coactivator p15-like","LOC111130690","cvn:111130690"
"1193","XM_022478063.1","tan","rna-XM_069262506.1","enhancer of rudimentary homolog","enhancer of rudimentary homolog","LOC111130822","cvn:111130822"
"1194","XM_022478351.1","tan","rna-XM_069281785.1","advillin-like","advillin-like","LOC111131028","cvn:111131028"
"1195","XM_022478363.1","tan","rna-XM_069281982.1","very long-chain acyl-CoA synthetase-like","very long-chain acyl-CoA synthetase-like","LOC111131033","cvn:111131033"
"1196","XM_022478616.1","tan","rna-XM_069249918.1","carbohydrate sulfotransferase 9-like","carbohydrate sulfotransferase 9-like","LOC111131197","cvn:111131197"
"1197","XM_022478869.1","tan","rna-XM_069282529.1","beta-hexosaminidase subunit beta-like","beta-hexosaminidase subunit beta-like","LOC111131384","cvn:111131384"
"1198","XM_022478925.1","tan","rna-XM_069275978.1","uncharacterized","uncharacterized","LOC111131411","cvn:111131411"
"1199","XM_022479266.1","tan","rna-XM_069262271.1","mediator of RNA polymerase II transcription subunit 17-like","mediator of RNA polymerase II transcription subunit 17-like","LOC111131641","cvn:111131641"
"1200","XM_022479489.1","tan","rna-XM_069280915.1","integrator complex subunit 14-like","integrator complex subunit 14-like","LOC111131786","cvn:111131786"
"1201","XM_022479638.1","tan","rna-XM_069279395.1","stromelysin-1-like","stromelysin-1-like","LOC111131875","cvn:111131875"
"1202","XM_022480936.1","tan","rna-XM_069283282.1","dynactin subunit 1-like","dynactin subunit 1-like","LOC111132966","cvn:111132966"
"1203","XM_022481252.1","tan","rna-XM_069264827.1","transient receptor potential cation channel subfamily M member 2-like","transient receptor potential cation channel subfamily M member 2-like","LOC111133145","cvn:111133145"
"1204","XM_022481970.1","tan","rna-XM_069247301.1","uncharacterized","uncharacterized","LOC111133508","cvn:111133508"
"1205","XM_022482000.1","tan","rna-XM_069276502.1","lysosomal aspartic protease-like","lysosomal aspartic protease-like","LOC111133529","cvn:111133529"
"1206","XM_022482064.1","tan","rna-XM_069279478.1","protein moonraker-like","protein moonraker-like","LOC111133574","cvn:111133574"
"1207","XM_022482085.1","tan","rna-XM_069249830.1","solute carrier family 22 member 18-like","solute carrier family 22 member 18-like","LOC111133577","cvn:111133577"
"1208","XM_022482374.1","tan","rna-XM_069283952.1","galactocerebrosidase-like","galactocerebrosidase-like","LOC111133742","cvn:111133742"
"1209","XM_022482432.1","tan","rna-XM_069248586.1","uncharacterized","uncharacterized","LOC111133779","cvn:111133779"
"1210","XM_022482695.1","tan","rna-XM_069256605.1","zinc finger protein 354B-like","zinc finger protein 354B-like","LOC111133949","cvn:111133949"
"1211","XM_022483057.1","tan","rna-XM_069255347.1","little elongation complex subunit 2-like","little elongation complex subunit 2-like","LOC111134206","cvn:111134206"
"1212","XM_022483057.1","tan","rna-XM_069255347.1","little elongation complex subunit 2-like","little elongation complex subunit 2-like","LOC111134206","cvn:111134206"
"1213","XM_022483168.1","tan","rna-XM_069253175.1","tripartite motif-containing protein 2-like","tripartite motif-containing protein 2-like","LOC111134270","cvn:111134270"
"1214","XM_022483236.1","tan","rna-XM_069279364.1","T-box transcription factor TBX2-B-like","T-box transcription factor TBX2-B-like","LOC111134318","cvn:111134318"
"1215","XM_022483300.1","tan","rna-XM_069278232.1","putative neural-cadherin 2","putative neural-cadherin 2","LOC111134353","cvn:111134353"
"1216","XM_022483321.1","tan","rna-XM_069255849.1","Bardet-Biedl syndrome 4 protein-like","Bardet-Biedl syndrome 4 protein-like","LOC111134366","cvn:111134366"
"1217","XM_022483475.1","tan","rna-XM_069280436.1","matrix metalloproteinase-2-like","matrix metalloproteinase-2-like","LOC111134457","cvn:111134457"
"1218","XM_022483741.1","tan","rna-XM_069284056.1","cilia- and flagella-associated protein 46-like","cilia- and flagella-associated protein 46-like","LOC111134585","cvn:111134585"
